Venue ID,Model ID,True Value,Model Prediction,Experiment instance
49dac18df95805d2d5c0258f75da5c10,91eadd25963b4aa5da634ffe57851c59,9406.222222222224,5216.386755909355,Experiment_SV_20240303
1648de43328468f2a71c490a12056ae1,91eadd25963b4aa5da634ffe57851c59,5543.833333333333,5719.719970401751,Experiment_SV_20240303
a35314daacf44dfd58751d6d05fa0bab,91eadd25963b4aa5da634ffe57851c59,2706.181818181818,5529.235470727785,Experiment_SV_20240303
13c4f2028f9a93bf5ea36e2f24d24dcb,91eadd25963b4aa5da634ffe57851c59,6066.5,4965.051432710183,Experiment_SV_20240303
53809e7b433012a8d4a79bbd5d7857cd,91eadd25963b4aa5da634ffe57851c59,7059.083333333333,6001.991897195145,Experiment_SV_20240303
a2da0872e1916b8605ec1ce156939303,91eadd25963b4aa5da634ffe57851c59,2077.166666666667,4208.046256306787,Experiment_SV_20240303
cd9a9b42e1fc4e1aab2676d3a8e1e3b4,91eadd25963b4aa5da634ffe57851c59,7975.7,4930.409461501301,Experiment_SV_20240303
34d79a31737ea75839f2f789c3a2aef3,91eadd25963b4aa5da634ffe57851c59,3219.5,5767.719110363803,Experiment_SV_20240303
18933e71cff5becd85a411636d054663,91eadd25963b4aa5da634ffe57851c59,10687.7,5359.718345276333,Experiment_SV_20240303
1de1d66b2d5c4748baf32fb62d4c91ba,91eadd25963b4aa5da634ffe57851c59,5814.5,6330.902110027752,Experiment_SV_20240303
5bca6baf55daba5a6a8f45b2b37e2629,91eadd25963b4aa5da634ffe57851c59,5080.0,4390.261214863564,Experiment_SV_20240303
4c99be375e472dacb02e6928465ca197,91eadd25963b4aa5da634ffe57851c59,2495.181818181818,4486.616748905474,Experiment_SV_20240303
b9f9b5602e860f16133e595041a7db6a,91eadd25963b4aa5da634ffe57851c59,6962.333333333333,5421.099691379846,Experiment_SV_20240303
389e158cbd580edd584abcc3012b1180,91eadd25963b4aa5da634ffe57851c59,7382.166666666667,5067.465535054194,Experiment_SV_20240303
342b30271d1becedda17fb1faedd94fd,91eadd25963b4aa5da634ffe57851c59,1493.083333333333,5871.039773883045,Experiment_SV_20240303
18950789b56bbac8817129fa906fcc81,91eadd25963b4aa5da634ffe57851c59,13067.55555555555,5358.187785370268,Experiment_SV_20240303
650eacb8fa69a79c579d64df67c0a1a0,91eadd25963b4aa5da634ffe57851c59,8720.25,6003.115289077132,Experiment_SV_20240303
601f3a4978012cb420e77a0b7da41c3b,91eadd25963b4aa5da634ffe57851c59,6007.444444444444,4981.396200076135,Experiment_SV_20240303
0e0ecd90bad2bb6935798ba14aa23d7b,91eadd25963b4aa5da634ffe57851c59,2777.916666666667,6127.367420579252,Experiment_SV_20240303
fd6434370c7f403ae2024042b8b73ad0,91eadd25963b4aa5da634ffe57851c59,4033.166666666667,4856.652787673169,Experiment_SV_20240303
bfbc4a438f2ffec8ae238b7d88902b9b,91eadd25963b4aa5da634ffe57851c59,2456.916666666667,3897.123276067985,Experiment_SV_20240303
cbf02b83750756e193b43fc5eb17aee4,91eadd25963b4aa5da634ffe57851c59,3829.7,5132.74091,Experiment_SV_20240303
ad32d7cdc6e2b5180aa6ea03e7072bd6,91eadd25963b4aa5da634ffe57851c59,4404.666666666667,5113.228908130614,Experiment_SV_20240303
3bec64e630a119e9950d715bf32fa675,91eadd25963b4aa5da634ffe57851c59,4582.916666666667,5334.873407325324,Experiment_SV_20240303
fb2e2d4ba66392df3cfd9bfaf035e69f,91eadd25963b4aa5da634ffe57851c59,2114.916666666667,3908.137590292252,Experiment_SV_20240303
d7bc6d6332d2ca5a2b6b0af8df850ab0,91eadd25963b4aa5da634ffe57851c59,4783.555555555556,5076.757423653513,Experiment_SV_20240303
f43a5f4a112e66cf724932a0425d221a,91eadd25963b4aa5da634ffe57851c59,3801.583333333333,3843.759335743016,Experiment_SV_20240303
f9ae27a1b3e4db309ea46305d5c74c52,91eadd25963b4aa5da634ffe57851c59,2567.083333333333,4826.608244658717,Experiment_SV_20240303
b0a1d35880a9c5b2e1964ddd3b117095,91eadd25963b4aa5da634ffe57851c59,10693.08333333333,5233.784236372152,Experiment_SV_20240303
1bb3a64492e8a0856de652de01d05dda,91eadd25963b4aa5da634ffe57851c59,5773.916666666667,4811.811828049114,Experiment_SV_20240303
a609a6b6cfc946331107d9b82feef32d,91eadd25963b4aa5da634ffe57851c59,3085.909090909091,3334.355080492747,Experiment_SV_20240303
613b66d1eed982c7cafcdd488b1825f5,91eadd25963b4aa5da634ffe57851c59,2899.666666666667,4730.918707,Experiment_SV_20240303
584589954b96fa9aae18758500cfb86b,91eadd25963b4aa5da634ffe57851c59,6149.272727272727,5208.010301735902,Experiment_SV_20240303
b252b3ee21bcc3d2bc83170131837a5d,91eadd25963b4aa5da634ffe57851c59,2365.555555555556,5790.798815732019,Experiment_SV_20240303
fb48216677966da1ac905be52998e4d5,91eadd25963b4aa5da634ffe57851c59,3833.416666666667,5254.872785265728,Experiment_SV_20240303
3786727b913e183f60ae2e0554d39bf6,91eadd25963b4aa5da634ffe57851c59,2926.363636363636,5128.985903576353,Experiment_SV_20240303
77fa3aeefbf2d129c3e9b270036d15b5,91eadd25963b4aa5da634ffe57851c59,8593.5,5080.153947624407,Experiment_SV_20240303
a27f11873db3c2b66f610e2d7a181e6d,91eadd25963b4aa5da634ffe57851c59,4113.75,4824.681747019706,Experiment_SV_20240303
95e788f6ffbb3496cf3fb633e45a9b8c,91eadd25963b4aa5da634ffe57851c59,3262.0,4017.059096966423,Experiment_SV_20240303
12420e97d20ea467398ddc519cc6e884,91eadd25963b4aa5da634ffe57851c59,2116.727272727273,2163.309203373096,Experiment_SV_20240303
31a51ed7c172ccf52c92ef022add63f8,91eadd25963b4aa5da634ffe57851c59,1659.333333333333,4134.845292850033,Experiment_SV_20240303
195f5e9fcf413bd2b1679256b3e76dc4,91eadd25963b4aa5da634ffe57851c59,2648.25,4853.220084812882,Experiment_SV_20240303
50cd3042cee834fa9cbc58fb8a1242a6,91eadd25963b4aa5da634ffe57851c59,11139.25,6299.477766781481,Experiment_SV_20240303
46c03e9620732d1dbb4357e5404448ba,91eadd25963b4aa5da634ffe57851c59,4707.0,4858.861712598933,Experiment_SV_20240303
ceb6ef7b479a2d6b6a70c60119470f0a,91eadd25963b4aa5da634ffe57851c59,4565.5,4676.307243917107,Experiment_SV_20240303
90ebadce68d5d1fb3c46a3ddfa5ae0c4,91eadd25963b4aa5da634ffe57851c59,3974.5,4608.995058948934,Experiment_SV_20240303
370efd390cc70a71c363e829971c0a63,91eadd25963b4aa5da634ffe57851c59,2811.166666666667,2888.642941288895,Experiment_SV_20240303
2a48b4b2f055c45b5c54fee3f746d7aa,91eadd25963b4aa5da634ffe57851c59,2063.0,4277.848969882092,Experiment_SV_20240303
5dfbe1f940e571bf1ff017b71dddaacc,91eadd25963b4aa5da634ffe57851c59,5466.111111111111,4847.332227573968,Experiment_SV_20240303
2a6dbb000b53393e4d0b96a37114bb85,91eadd25963b4aa5da634ffe57851c59,1648.5,5631.171345735758,Experiment_SV_20240303
96000f4f0c2e18b97967fef397f6378b,91eadd25963b4aa5da634ffe57851c59,5856.818181818182,5259.927329013514,Experiment_SV_20240303
4a26e141d6859526a44dbc203b3ae9cc,91eadd25963b4aa5da634ffe57851c59,2533.888888888889,5148.283095597635,Experiment_SV_20240303
9d1f15b52462dfc256b3520e4f024947,91eadd25963b4aa5da634ffe57851c59,7090.9,6308.120312172887,Experiment_SV_20240303
8d98dd620812151d915c429049c72634,91eadd25963b4aa5da634ffe57851c59,5162.444444444444,4872.759559734169,Experiment_SV_20240303
87ae2e0c22954cb88330f6bd302d3ce2,91eadd25963b4aa5da634ffe57851c59,8059.1,4229.448183842653,Experiment_SV_20240303
b0c4dfd221957b116c50abfe9c9c58ab,91eadd25963b4aa5da634ffe57851c59,5928.083333333333,5571.529432,Experiment_SV_20240303
d4fe135cf792eb572c38b053cbbc6097,91eadd25963b4aa5da634ffe57851c59,3918.916666666667,5155.724557398988,Experiment_SV_20240303
4fc031397325d6b4c1e479a6300c3517,91eadd25963b4aa5da634ffe57851c59,1021.333333333333,5322.165154,Experiment_SV_20240303
f5939047e01610f8b3518dffa06cd06d,91eadd25963b4aa5da634ffe57851c59,2303.4,4845.138850158097,Experiment_SV_20240303
72f558dbc3411eb63a51101cbc41df63,91eadd25963b4aa5da634ffe57851c59,3103.0,4523.272643679706,Experiment_SV_20240303
cfe6853f7600074c895d30b01397879e,91eadd25963b4aa5da634ffe57851c59,5931.833333333333,3876.919970896672,Experiment_SV_20240303
4b662bfa4c7532e3a9f92ade9383f346,91eadd25963b4aa5da634ffe57851c59,8765.916666666666,4565.018185778606,Experiment_SV_20240303
f35dd06f129d6912c0ca1cdf5c2e969b,91eadd25963b4aa5da634ffe57851c59,4834.916666666667,5201.457782458927,Experiment_SV_20240303
ad92156e4844adcddeeb234efefb26a1,91eadd25963b4aa5da634ffe57851c59,4012.166666666667,5509.609255285169,Experiment_SV_20240303
7dff86bc65e31e3ec2ef170e1f5cff6e,91eadd25963b4aa5da634ffe57851c59,6318.888888888889,5960.076261381404,Experiment_SV_20240303
b594bb9c6aeddce95d4ee5a57f3e6148,91eadd25963b4aa5da634ffe57851c59,5034.333333333333,4582.076264137115,Experiment_SV_20240303
9788ddf0bacd9e4c711c1cba764dcdb9,91eadd25963b4aa5da634ffe57851c59,3538.0,4894.601664246101,Experiment_SV_20240303
6f47063b25d1d528fd3fb9a5f988fd20,91eadd25963b4aa5da634ffe57851c59,5808.888888888889,5255.099606117734,Experiment_SV_20240303
991301bfaf2ac627bb624028fac9bef4,91eadd25963b4aa5da634ffe57851c59,6144.555555555556,4453.757246343744,Experiment_SV_20240303
cfff83c6574ba846cc9c4e5c10104513,91eadd25963b4aa5da634ffe57851c59,5473.666666666667,6481.175906813602,Experiment_SV_20240303
b6d7343fe3d69cfd57d953d19ffd9654,91eadd25963b4aa5da634ffe57851c59,2588.0,4299.721302,Experiment_SV_20240303
e9c9cc147b96bda5919e1fd7f09942ba,91eadd25963b4aa5da634ffe57851c59,4941.833333333333,4705.701148550172,Experiment_SV_20240303
7cc131515e1221072ae20b472db1cdb9,91eadd25963b4aa5da634ffe57851c59,7870.5,6431.716960728832,Experiment_SV_20240303
7c54f61f8a8c0a1edcd02c10fea97b3c,91eadd25963b4aa5da634ffe57851c59,2161.25,3996.152118273621,Experiment_SV_20240303
a4c3a61376bf90c1df29bc24f73d0931,91eadd25963b4aa5da634ffe57851c59,3870.0,5202.075104337805,Experiment_SV_20240303
d8575fe58cbdeeffdc8caf89ae3e6161,91eadd25963b4aa5da634ffe57851c59,5818.222222222223,5157.831044920504,Experiment_SV_20240303
2a1802d699e62a910a809dea18a8d5c0,91eadd25963b4aa5da634ffe57851c59,7638.6,5081.150917292658,Experiment_SV_20240303
c076d7ea1f01fab128726a8cd11f03ff,91eadd25963b4aa5da634ffe57851c59,4014.333333333333,5080.419067739078,Experiment_SV_20240303
99cf0c515e59994c23ec4d240e7b322d,91eadd25963b4aa5da634ffe57851c59,6815.666666666667,5733.503915,Experiment_SV_20240303
ad435b5491fbf8e81801efe7822ef32f,91eadd25963b4aa5da634ffe57851c59,8784.777777777777,5772.513682411696,Experiment_SV_20240303
fc804d6888eac3b1eaa1838e521e37ac,91eadd25963b4aa5da634ffe57851c59,3317.363636363636,5565.416871280988,Experiment_SV_20240303
0c8ed1f6647fa759b01746eff5441342,91eadd25963b4aa5da634ffe57851c59,3947.916666666667,4522.590779037928,Experiment_SV_20240303
3d18fe68398f634896afd5d215128b12,91eadd25963b4aa5da634ffe57851c59,2202.545454545455,5227.806511366225,Experiment_SV_20240303
e77112b035ee021ac4e2d17f39f3c507,91eadd25963b4aa5da634ffe57851c59,2444.3,4766.675752232944,Experiment_SV_20240303
5c07adfb8f95aebb3786d4626269c029,91eadd25963b4aa5da634ffe57851c59,2096.111111111111,3764.378422,Experiment_SV_20240303
c312c538e1cfc41514bab6b39741fd6d,91eadd25963b4aa5da634ffe57851c59,3115.916666666667,3666.344003,Experiment_SV_20240303
b9fdc8c58487bad41098f787345daa54,91eadd25963b4aa5da634ffe57851c59,1746.25,4073.308623867144,Experiment_SV_20240303
2f44f45dac08678fd18270abf86e0cf0,91eadd25963b4aa5da634ffe57851c59,7251.090909090909,5153.707190305349,Experiment_SV_20240303
b8efb6916d2ab652a2460209a552b51b,91eadd25963b4aa5da634ffe57851c59,5371.3,3700.195003210457,Experiment_SV_20240303
ba8a5cf0ee205da3aee9e6636fe5f256,91eadd25963b4aa5da634ffe57851c59,8090.111111111111,4988.160906158379,Experiment_SV_20240303
5b2d5bc3deb6d4f322b7e0d8fe580d41,91eadd25963b4aa5da634ffe57851c59,5769.6,5105.281648435298,Experiment_SV_20240303
d60e9f5f47ff037855868fbc3d96b36e,91eadd25963b4aa5da634ffe57851c59,4432.416666666667,3659.844069160639,Experiment_SV_20240303
b75614645f6f9c51795e5a684c204719,91eadd25963b4aa5da634ffe57851c59,4721.454545454545,4773.045952815652,Experiment_SV_20240303
8ffcf9aa55885fc54bbc8ed2de80c571,91eadd25963b4aa5da634ffe57851c59,1976.6,5158.184806693018,Experiment_SV_20240303
95d8c75806cae4c775f56e902f0664e8,91eadd25963b4aa5da634ffe57851c59,2991.545454545455,4988.010291339579,Experiment_SV_20240303
d472c6c2a40d5cfaef3448dd7200a1f7,91eadd25963b4aa5da634ffe57851c59,3276.25,5582.058768321065,Experiment_SV_20240303
2d49f0faea870e454d76005b805fdd8a,91eadd25963b4aa5da634ffe57851c59,5259.0,5102.084777,Experiment_SV_20240303
ad4ea27514e0e97b1bc009ad37a03621,91eadd25963b4aa5da634ffe57851c59,4357.8,4887.133180594305,Experiment_SV_20240303
e8462c2acc880faae61dab4e30f36e73,91eadd25963b4aa5da634ffe57851c59,3524.25,5012.616124779814,Experiment_SV_20240303
b5d9982bfa56d43a32edc3947d5e0ff2,91eadd25963b4aa5da634ffe57851c59,5987.222222222223,5249.020397016932,Experiment_SV_20240303
44a289f9edc55b3f69033f082f4eb655,91eadd25963b4aa5da634ffe57851c59,2900.5,5400.956781781694,Experiment_SV_20240303
5d0480b71732ed7a6985608c21ad64a4,91eadd25963b4aa5da634ffe57851c59,5028.727272727273,4637.439234180676,Experiment_SV_20240303
4d7a0452208e6943270edc5fa2c8b5ce,91eadd25963b4aa5da634ffe57851c59,4216.333333333333,4593.948292957188,Experiment_SV_20240303
41d89e095bcd8e3ebfd6a74943fb3b77,91eadd25963b4aa5da634ffe57851c59,5080.6,4930.848752039868,Experiment_SV_20240303
a5c994a71864a6c80491809384c20971,91eadd25963b4aa5da634ffe57851c59,4747.333333333333,4777.256664571405,Experiment_SV_20240303
8902598bb92b7ff5bb2cdcdac8cab07c,91eadd25963b4aa5da634ffe57851c59,2865.916666666667,4611.105540964457,Experiment_SV_20240303
4c7aec523accd002773c406c6df57eae,91eadd25963b4aa5da634ffe57851c59,5854.416666666667,5335.702127659169,Experiment_SV_20240303
d11acea42423113874361fcbfc641572,91eadd25963b4aa5da634ffe57851c59,3111.666666666667,5381.749064,Experiment_SV_20240303
33de021d6b039eb570f91518127cbe91,91eadd25963b4aa5da634ffe57851c59,8210.583333333334,4878.353926368263,Experiment_SV_20240303
599d5d23b5f0733c788bae6204712427,91eadd25963b4aa5da634ffe57851c59,3801.75,5954.891828014106,Experiment_SV_20240303
5b030a40de95f20009e8330a83bd6156,91eadd25963b4aa5da634ffe57851c59,11339.88888888889,5142.940074936395,Experiment_SV_20240303
9555f38e0d8ddb65dc0f4c9c4e72c449,91eadd25963b4aa5da634ffe57851c59,3490.083333333333,4429.888703210624,Experiment_SV_20240303
14fe16d262b95fbfec1abca749846f78,91eadd25963b4aa5da634ffe57851c59,4166.083333333333,5373.840719437397,Experiment_SV_20240303
d6e289b6dc62d48fed3e5243bb023174,91eadd25963b4aa5da634ffe57851c59,10418.66666666667,5026.150458937258,Experiment_SV_20240303
531d8a241bb909dcea3e7a076347cc95,91eadd25963b4aa5da634ffe57851c59,2297.777777777778,4588.219533366209,Experiment_SV_20240303
e8bd3fcb74bbbd09352a44694b2c3282,91eadd25963b4aa5da634ffe57851c59,8639.0,5187.134570215982,Experiment_SV_20240303
a16a56a7f4a62339c0712541e8e07203,91eadd25963b4aa5da634ffe57851c59,3854.75,4996.940006910236,Experiment_SV_20240303
c06366c34804c64b2b5f1ec41254cfeb,91eadd25963b4aa5da634ffe57851c59,6501.5,4705.222027815058,Experiment_SV_20240303
bbd6122392509871e35d92e46b2841e1,91eadd25963b4aa5da634ffe57851c59,3659.833333333333,4054.675923989084,Experiment_SV_20240303
75dc7d2147e07c8944d3b2fbe7f5bcbb,91eadd25963b4aa5da634ffe57851c59,11846.0,4928.518859100522,Experiment_SV_20240303
5e8c50877b6d18cd182b895d8c13f3ac,91eadd25963b4aa5da634ffe57851c59,3877.25,4663.331735,Experiment_SV_20240303
2e5372063becc6c3d3760f24b0594c1b,91eadd25963b4aa5da634ffe57851c59,2954.583333333333,4218.061659029864,Experiment_SV_20240303
4c7459bbf28ca1ef18a04e5a1716dd74,91eadd25963b4aa5da634ffe57851c59,4274.5,4716.075082190519,Experiment_SV_20240303
4b2133881557e768020e9ee788b4c682,91eadd25963b4aa5da634ffe57851c59,4923.7,4410.017049,Experiment_SV_20240303
23566f2263da560a605a22d8f194c7ff,91eadd25963b4aa5da634ffe57851c59,2033.5,4507.276966445776,Experiment_SV_20240303
d5a945e94818230ffc581eec602b9685,91eadd25963b4aa5da634ffe57851c59,7146.5,5646.124679988563,Experiment_SV_20240303
814f41c5e8366cb3d335ee35da83db56,91eadd25963b4aa5da634ffe57851c59,6677.583333333333,4914.652126746562,Experiment_SV_20240303
d2f4c67b0a0479299862a48142843cbe,91eadd25963b4aa5da634ffe57851c59,5038.25,7818.544785570107,Experiment_SV_20240303
76f6f6d97aba2782e0fb71e7ebac5d03,91eadd25963b4aa5da634ffe57851c59,5443.333333333333,4942.790785818215,Experiment_SV_20240303
f4a46b893ed0d9f86fc1430eec60342a,91eadd25963b4aa5da634ffe57851c59,6260.0,4541.683244798634,Experiment_SV_20240303
92ea2db6e0b90f2023bf2f625695e5b0,91eadd25963b4aa5da634ffe57851c59,7412.2,5593.956483987058,Experiment_SV_20240303
a80b8214d2bfb500cb48cf2b61cade0a,91eadd25963b4aa5da634ffe57851c59,2661.666666666667,5589.719650171646,Experiment_SV_20240303
be9a14a4c0191fed4bcaeb96713c2bd1,91eadd25963b4aa5da634ffe57851c59,5739.083333333333,6130.761862142101,Experiment_SV_20240303
a7b7b2b6701841c9d534ed761646e92e,91eadd25963b4aa5da634ffe57851c59,7656.090909090909,4830.667951567468,Experiment_SV_20240303
590dc1e0d9a70b8e355cb3b307038212,91eadd25963b4aa5da634ffe57851c59,1866.0,4137.950674993443,Experiment_SV_20240303
b92c174d91845f00cbf59b617277c9b2,91eadd25963b4aa5da634ffe57851c59,6825.111111111111,5773.519552911359,Experiment_SV_20240303
60c0cabb9ae9b6e813a6c828c34ff58a,91eadd25963b4aa5da634ffe57851c59,5827.5,5205.663698586378,Experiment_SV_20240303
0c92d27a184341b61e8f26806a0a0e99,91eadd25963b4aa5da634ffe57851c59,3439.166666666667,4138.420500176504,Experiment_SV_20240303
b6a419fba9069c41f3a01ac7070e1628,91eadd25963b4aa5da634ffe57851c59,3852.777777777778,4728.179342054296,Experiment_SV_20240303
ea77a75c656baf17e69f81623ad199e2,91eadd25963b4aa5da634ffe57851c59,2584.083333333333,4057.258259489246,Experiment_SV_20240303
edeff33d87e5f1acc856d37601d2829f,91eadd25963b4aa5da634ffe57851c59,4971.666666666667,4878.773093111655,Experiment_SV_20240303
3c57aa1c41e87bcf51d222781fb07e7d,91eadd25963b4aa5da634ffe57851c59,2369.6,4841.710209464018,Experiment_SV_20240303
bb6bdcc542ea40f97a244e69efdef32b,91eadd25963b4aa5da634ffe57851c59,5560.555555555556,4095.594194424742,Experiment_SV_20240303
d4d162adf030a8d74f4082c56dce4441,91eadd25963b4aa5da634ffe57851c59,4024.6,5196.761777200352,Experiment_SV_20240303
70fb4b5e61cde3b12785c7f77ed377c1,91eadd25963b4aa5da634ffe57851c59,7499.818181818182,5840.877430544992,Experiment_SV_20240303
7fb792e89bd27c817b984e9256bffa57,91eadd25963b4aa5da634ffe57851c59,5449.5,4768.738383550526,Experiment_SV_20240303
a5af22b5005226f8c52790e7863a4b85,71c5035aca5abed0e98b0d1ef5419f94,11423.58333333333,8306.893249239238,Experiment_SV_20240303
71b0cf3719121479b8ee4d4deb246901,71c5035aca5abed0e98b0d1ef5419f94,10324.91666666667,10984.86250798774,Experiment_SV_20240303
b5358ea79d4bd0b98be8af03467bd38d,71c5035aca5abed0e98b0d1ef5419f94,4438.166666666667,8010.574549293271,Experiment_SV_20240303
43cf1c1a7ea639acd82c37927b9315f8,71c5035aca5abed0e98b0d1ef5419f94,11306.83333333333,16960.47407520952,Experiment_SV_20240303
e61349a01fef576b0468863c3dada892,71c5035aca5abed0e98b0d1ef5419f94,18309.75,20133.91129659667,Experiment_SV_20240303
ba888ff348dd61ca7fb22ded6d4f9587,71c5035aca5abed0e98b0d1ef5419f94,8609.333333333334,11490.65581573161,Experiment_SV_20240303
4a1d2ce0bc2c1b2ad8472d15f2251360,71c5035aca5abed0e98b0d1ef5419f94,12092.75,12397.54835,Experiment_SV_20240303
6cae0b1c8498a442493a46bb1023e9a6,71c5035aca5abed0e98b0d1ef5419f94,8949.916666666666,14766.09102874816,Experiment_SV_20240303
5468dd49c87a1c5cc4749aa1b66dbb3a,71c5035aca5abed0e98b0d1ef5419f94,15651.41666666667,14008.79248995205,Experiment_SV_20240303
52d2c352dc05a498cef6464c1027619a,71c5035aca5abed0e98b0d1ef5419f94,21049.58333333333,20186.63590154811,Experiment_SV_20240303
4313b191664e7be18ec6f0128e95a569,71c5035aca5abed0e98b0d1ef5419f94,12004.0,13257.07511555715,Experiment_SV_20240303
32e16195112f0a08fa632cc37ff58830,71c5035aca5abed0e98b0d1ef5419f94,12414.66666666667,12512.04055392173,Experiment_SV_20240303
a5165b7babff13415ba133aed4ab30c4,71c5035aca5abed0e98b0d1ef5419f94,12686.41666666667,13105.62296,Experiment_SV_20240303
4e539bdec641e8ff395c9373ccb831ef,71c5035aca5abed0e98b0d1ef5419f94,7809.166666666667,8743.578627,Experiment_SV_20240303
ea158dee2998168586f8b831f1421f76,71c5035aca5abed0e98b0d1ef5419f94,12898.75,12389.68032530767,Experiment_SV_20240303
7a7588865ce419b958df0d83e1043c2e,71c5035aca5abed0e98b0d1ef5419f94,16709.75,20323.09754044791,Experiment_SV_20240303
fab5c25863681ef2e43270ec3e34b6cc,71c5035aca5abed0e98b0d1ef5419f94,10968.0,10874.10408932589,Experiment_SV_20240303
adeb7450b8d0031c26d9436711cad4a4,71c5035aca5abed0e98b0d1ef5419f94,21888.25,18943.98537310017,Experiment_SV_20240303
1654638fc35efbfa0eee9c9c5ca3441f,71c5035aca5abed0e98b0d1ef5419f94,14971.66666666667,17416.73651332759,Experiment_SV_20240303
e2286e2d87a5745c28dc2b3f8b60727c,71c5035aca5abed0e98b0d1ef5419f94,8905.333333333334,12154.51763224726,Experiment_SV_20240303
9b027980cab02188460334dc1efb04ac,71c5035aca5abed0e98b0d1ef5419f94,16697.08333333333,11351.20130988674,Experiment_SV_20240303
5aa47b974767e8653fe25128872b0260,71c5035aca5abed0e98b0d1ef5419f94,14241.25,13487.5016,Experiment_SV_20240303
d384d172f27edc5e384c5b9736823de7,71c5035aca5abed0e98b0d1ef5419f94,19368.83333333333,17157.49134785069,Experiment_SV_20240303
b37bc1a9d15cd9306685e4d4693b9ed1,71c5035aca5abed0e98b0d1ef5419f94,12931.08333333333,11915.97069796558,Experiment_SV_20240303
c3086aa41e1252e0ff86119c6afd8d00,71c5035aca5abed0e98b0d1ef5419f94,9713.916666666666,9860.75966,Experiment_SV_20240303
4d0879b9e3d8389ba20ad76e3ccf9927,71c5035aca5abed0e98b0d1ef5419f94,9669.416666666666,12551.97663453459,Experiment_SV_20240303
e4a6a978026aa1fa63dc3578ebd46014,71c5035aca5abed0e98b0d1ef5419f94,21163.16666666667,13314.23797970764,Experiment_SV_20240303
868fc91dd9ac2c28ee71e6a9288a0707,71c5035aca5abed0e98b0d1ef5419f94,17411.0,14114.24292595725,Experiment_SV_20240303
b66733850822b1154618083aa6878d58,71c5035aca5abed0e98b0d1ef5419f94,8511.333333333334,13863.18309909788,Experiment_SV_20240303
ab710212190cb0b71f0ce370b5c5bc59,71c5035aca5abed0e98b0d1ef5419f94,8056.333333333333,12410.30299136933,Experiment_SV_20240303
03be6d0cc96e101a59f3b91d8d7609f0,71c5035aca5abed0e98b0d1ef5419f94,10302.25,11482.9266,Experiment_SV_20240303
bd0d0c935e674c9418501889a3bf433e,71c5035aca5abed0e98b0d1ef5419f94,14448.16666666667,15429.73872227007,Experiment_SV_20240303
a289ebc8a3714eef84453b8a9d3d6fd7,71c5035aca5abed0e98b0d1ef5419f94,25862.33333333333,13085.61311753741,Experiment_SV_20240303
6074fc419823bfa2e0cb864ba3406e00,71c5035aca5abed0e98b0d1ef5419f94,9375.416666666666,11270.80140332926,Experiment_SV_20240303
1653cf8d295928467fa1ea953e766e86,71c5035aca5abed0e98b0d1ef5419f94,12766.16666666667,12869.91172722855,Experiment_SV_20240303
5f013c2285be024dfa4a90536f48761c,71c5035aca5abed0e98b0d1ef5419f94,10004.0,15322.43870226358,Experiment_SV_20240303
67482aa6d0e289ddb844519582c8fff3,71c5035aca5abed0e98b0d1ef5419f94,5039.545454545455,9946.343668802025,Experiment_SV_20240303
306bcd9ec5c6074d55fd86756293aa71,71c5035aca5abed0e98b0d1ef5419f94,19057.5,10620.70292641858,Experiment_SV_20240303
7e2e9ec76f0b782d2b32e17a8cad6611,71c5035aca5abed0e98b0d1ef5419f94,6969.0,7060.947120538272,Experiment_SV_20240303
430a57da9498571882b5366be7822049,71c5035aca5abed0e98b0d1ef5419f94,6111.75,12736.01843602891,Experiment_SV_20240303
e24554af9ffc6567817a3d248c77fa11,71c5035aca5abed0e98b0d1ef5419f94,12451.91666666667,11894.28799614466,Experiment_SV_20240303
4f20f89c5b47b50f3bd4cf47fedd68ad,71c5035aca5abed0e98b0d1ef5419f94,8910.25,11605.08209605345,Experiment_SV_20240303
c70141406eb8c20442c0cab245ff71f7,71c5035aca5abed0e98b0d1ef5419f94,7609.0,12321.64660723065,Experiment_SV_20240303
6607330b3999164fc2c04d5fbf275b9f,71c5035aca5abed0e98b0d1ef5419f94,16232.58333333333,13718.66362347917,Experiment_SV_20240303
3898b7fc4f68ebfacfe9f329b3f66df9,71c5035aca5abed0e98b0d1ef5419f94,25971.33333333333,18073.77234172366,Experiment_SV_20240303
63dcac86ab8079647537a55aa875b3ec,71c5035aca5abed0e98b0d1ef5419f94,6514.5,13574.85299540069,Experiment_SV_20240303
3be6bfb9c8e0951882a62116f4d6d706,71c5035aca5abed0e98b0d1ef5419f94,8606.25,12431.85282262991,Experiment_SV_20240303
0d7f2e14f475dea3be26dfdd8628bcc8,71c5035aca5abed0e98b0d1ef5419f94,9466.166666666666,8470.756309,Experiment_SV_20240303
29f8631705c1ba6c5cfc484e1fd803ea,71c5035aca5abed0e98b0d1ef5419f94,23755.16666666667,14221.19168378176,Experiment_SV_20240303
797d564fbd9d0849a0bc4c7eeb3b6284,71c5035aca5abed0e98b0d1ef5419f94,13724.25,13424.13392368864,Experiment_SV_20240303
7af2ea9847dd5505cd3f74814cbfe819,71c5035aca5abed0e98b0d1ef5419f94,11569.83333333333,14397.76678062183,Experiment_SV_20240303
1b6b840604f6e80d92a5bf8953ff5d8f,71c5035aca5abed0e98b0d1ef5419f94,18185.91666666667,14000.51129309886,Experiment_SV_20240303
